event_id,user_id,event_type,event_time,product_id,revenue
39691,2024,click,2025-12-27,990,0
39692,2024,add_to_cart,2025-12-27,990,0
39693,2024,view,2026-05-06,396,0
39694,2024,click,2026-05-06,396,0
39695,2024,view,2026-04-15,985,0
39696,2024,click,2026-04-15,985,0
39697,2024,add_to_cart,2026-04-15,985,0
39698,2024,view,2026-05-20,399,0
39699,2024,click,2026-05-20,399,0
39700,2024,add_to_cart,2026-05-20,399,0
39701,2024,purchase,2026-05-20,399,3724
39702,2024,view,2026-02-19,675,0
39703,2024,view,2026-05-06,773,0
39704,2024,view,2026-03-16,881,0
39705,2024,click,2026-03-16,881,0
39706,2024,view,2026-04-08,507,0
39707,2024,view,2026-01-31,448,0
39708,2024,view,2026-03-21,998,0
39709,2024,view,2026-03-02,122,0
39710,2025,view,2026-06-23,242,0
39711,2025,view,2026-04-08,277,0
39712,2025,view,2026-05-12,938,0
39713,2025,click,2026-05-12,938,0
39714,2025,view,2026-07-02,851,0
39715,2025,click,2026-07-02,851,0
39716,2025,add_to_cart,2026-07-02,851,0
39717,2025,view,2026-05-24,385,0
39718,2025,view,2026-05-20,572,0
39719,2025,view,2026-02-28,17,0
39720,2025,view,2026-01-20,568,0
39721,2025,view,2026-01-19,65,0
39722,2025,view,2026-02-05,626,0
39723,2025,view,2026-04-18,349,0
39724,2025,click,2026-04-18,349,0
39725,2025,add_to_cart,2026-04-18,349,0
39726,2026,view,2026-07-05,159,0
39727,2026,view,2026-07-30,606,0
39728,2026,view,2026-05-07,355,0
39729,2026,click,2026-05-07,355,0
39730,2026,add_to_cart,2026-05-07,355,0
39731,2026,view,2026-05-28,254,0
39732,2026,view,2026-05-28,514,0
39733,2026,view,2026-05-25,931,0
39734,2026,view,2026-02-26,65,0
39735,2026,view,2026-06-30,504,0
39736,2026,view,2026-05-11,450,0
39737,2026,click,2026-05-11,450,0
39738,2026,add_to_cart,2026-05-11,450,0
39739,2026,view,2026-07-11,262,0
39740,2026,click,2026-07-11,262,0
39741,2026,view,2026-05-21,876,0
39742,2026,click,2026-05-21,876,0
39743,2026,view,2026-05-17,42,0
39744,2026,click,2026-05-17,42,0
39745,2026,view,2026-07-13,934,0
39746,2026,click,2026-07-13,934,0
39747,2026,add_to_cart,2026-07-13,934,0
39748,2027,view,2026-05-31,762,0
39749,2027,view,2026-03-14,457,0
39750,2027,view,2026-08-05,624,0
39751,2027,view,2026-07-28,446,0
39752,2027,view,2026-05-06,584,0
39753,2027,click,2026-05-06,584,0
39754,2027,view,2026-05-03,540,0
39755,2027,view,2026-03-30,401,0
39756,2027,click,2026-03-30,401,0
39757,2027,view,2026-02-19,687,0
39758,2027,view,2026-05-20,677,0
39759,2027,view,2026-08-01,899,0
39760,2027,view,2026-07-14,564,0
39761,2027,view,2026-02-18,682,0
39762,2027,view,2026-05-25,668,0
39763,2028,view,2026-03-23,964,0
39764,2028,click,2026-03-23,964,0
39765,2028,add_to_cart,2026-03-23,964,0
39766,2028,view,2026-02-12,246,0
39767,2028,view,2026-02-19,880,0
39768,2028,view,2026-03-05,720,0
39769,2028,click,2026-03-05,720,0
39770,2028,add_to_cart,2026-03-05,720,0
39771,2028,purchase,2026-03-05,720,2258
39772,2028,view,2026-03-15,315,0
39773,2028,click,2026-03-15,315,0
39774,2028,view,2026-05-12,996,0
39775,2028,click,2026-05-12,996,0
39776,2028,view,2026-01-30,456,0
39777,2028,view,2026-01-26,900,0
39778,2028,click,2026-01-26,900,0
39779,2028,add_to_cart,2026-01-26,900,0
39780,2028,purchase,2026-01-26,900,944
39781,2028,view,2026-07-19,45,0
39782,2028,click,2026-07-19,45,0
39783,2028,add_to_cart,2026-07-19,45,0
39784,2028,view,2026-02-01,703,0
39785,2028,click,2026-02-01,703,0
39786,2028,view,2026-05-31,715,0
39787,2028,click,2026-05-31,715,0
39788,2028,add_to_cart,2026-05-31,715,0
39789,2028,view,2026-04-05,527,0
39790,2028,view,2026-06-20,964,0
39791,2028,click,2026-06-20,964,0
39792,2028,view,2026-07-10,430,0
39793,2028,view,2026-04-26,908,0
39794,2028,click,2026-04-26,908,0
39795,2028,add_to_cart,2026-04-26,908,0
39796,2028,view,2026-04-30,166,0
39797,2028,view,2026-06-08,854,0
39798,2029,view,2026-02-24,141,0
39799,2029,click,2026-02-24,141,0
39800,2029,add_to_cart,2026-02-24,141,0
39801,2029,purchase,2026-02-24,141,4626
39802,2029,view,2025-11-28,683,0
39803,2029,view,2026-01-19,7,0
39804,2029,view,2026-02-21,217,0
39805,2029,click,2026-02-21,217,0
39806,2029,add_to_cart,2026-02-21,217,0
39807,2029,view,2026-01-04,343,0
39808,2029,view,2026-01-17,632,0
39809,2029,click,2026-01-17,632,0
39810,2029,add_to_cart,2026-01-17,632,0
39811,2029,view,2025-10-17,383,0
39812,2029,click,2025-10-17,383,0
39813,2029,view,2025-11-12,683,0
39814,2029,view,2026-01-23,189,0
39815,2029,view,2026-03-08,935,0
39816,2029,view,2025-12-30,135,0
39817,2029,click,2025-12-30,135,0
39818,2029,add_to_cart,2025-12-30,135,0
39819,2029,view,2026-01-10,191,0
39820,2029,view,2025-11-25,569,0
39821,2029,view,2025-12-25,464,0
39822,2029,view,2025-11-16,606,0
39823,2029,click,2025-11-16,606,0
39824,2029,add_to_cart,2025-11-16,606,0
39825,2029,purchase,2025-11-16,606,846
39826,2029,view,2025-10-24,450,0
39827,2029,click,2025-10-24,450,0
39828,2029,add_to_cart,2025-10-24,450,0
39829,2029,view,2026-01-07,55,0
39830,2029,view,2025-11-16,155,0
39831,2029,click,2025-11-16,155,0
39832,2029,add_to_cart,2025-11-16,155,0
39833,2029,purchase,2025-11-16,155,4258
39834,2030,view,2026-05-15,141,0
39835,2030,view,2026-06-05,429,0
39836,2030,click,2026-06-05,429,0
39837,2030,add_to_cart,2026-06-05,429,0
39838,2030,view,2026-04-07,933,0
39839,2030,view,2026-05-11,116,0
39840,2030,view,2026-01-22,510,0
39841,2030,view,2026-01-24,206,0
39842,2030,click,2026-01-24,206,0
39843,2030,add_to_cart,2026-01-24,206,0
39844,2030,view,2026-03-18,63,0
39845,2030,view,2026-04-25,812,0
39846,2030,click,2026-04-25,812,0
39847,2030,view,2026-04-02,630,0
39848,2030,view,2026-06-23,152,0
39849,2030,view,2026-06-28,611,0
39850,2030,view,2026-04-16,900,0
39851,2030,view,2026-06-08,961,0
39852,2030,view,2026-02-09,238,0
39853,2031,view,2026-01-02,732,0
39854,2031,view,2026-03-31,216,0
39855,2031,click,2026-03-31,216,0
39856,2031,add_to_cart,2026-03-31,216,0
39857,2031,purchase,2026-03-31,216,3877
39858,2031,view,2026-01-11,644,0
39859,2031,view,2025-12-22,590,0
39860,2031,click,2025-12-22,590,0
39861,2031,view,2026-02-10,567,0
39862,2031,view,2026-01-20,883,0
39863,2031,view,2026-02-17,580,0
39864,2031,view,2026-04-23,883,0
39865,2031,view,2026-01-29,436,0
39866,2031,click,2026-01-29,436,0
39867,2031,add_to_cart,2026-01-29,436,0
39868,2031,view,2025-11-29,705,0
39869,2031,view,2026-01-03,679,0
39870,2031,view,2025-12-06,82,0
39871,2031,view,2026-03-27,371,0
39872,2031,view,2026-01-26,676,0
39873,2031,click,2026-01-26,676,0
39874,2031,add_to_cart,2026-01-26,676,0
39875,2031,view,2026-02-17,101,0
39876,2031,click,2026-02-17,101,0
39877,2031,add_to_cart,2026-02-17,101,0
39878,2031,purchase,2026-02-17,101,1070
39879,2031,view,2025-12-26,104,0
39880,2031,click,2025-12-26,104,0
39881,2031,add_to_cart,2025-12-26,104,0
39882,2031,purchase,2025-12-26,104,1322
39883,2031,view,2026-03-31,282,0
39884,2031,view,2026-03-26,384,0
39885,2031,click,2026-03-26,384,0
39886,2031,add_to_cart,2026-03-26,384,0
39887,2031,purchase,2026-03-26,384,1561
39888,2032,view,2026-05-13,573,0
39889,2032,click,2026-05-13,573,0
39890,2032,add_to_cart,2026-05-13,573,0
39891,2032,view,2026-04-17,981,0
39892,2032,view,2026-05-01,532,0
39893,2032,view,2026-08-21,614,0
39894,2032,view,2026-04-13,204,0
39895,2032,view,2026-05-30,397,0
39896,2032,view,2026-08-01,682,0
39897,2032,click,2026-08-01,682,0
39898,2032,view,2026-07-28,440,0
39899,2032,click,2026-07-28,440,0
39900,2032,add_to_cart,2026-07-28,440,0
39901,2033,view,2026-05-09,492,0
39902,2033,click,2026-05-09,492,0
39903,2033,view,2026-04-02,57,0
39904,2033,view,2026-06-11,78,0
39905,2033,view,2026-06-02,418,0
39906,2033,view,2026-07-11,966,0
39907,2033,click,2026-07-11,966,0
39908,2033,view,2026-02-19,476,0
39909,2033,view,2026-03-09,661,0
39910,2033,click,2026-03-09,661,0
39911,2033,add_to_cart,2026-03-09,661,0
39912,2033,view,2026-07-19,101,0
39913,2033,click,2026-07-19,101,0
39914,2033,add_to_cart,2026-07-19,101,0
39915,2033,view,2026-06-30,42,0
39916,2033,view,2026-05-02,629,0
39917,2033,click,2026-05-02,629,0
39918,2033,add_to_cart,2026-05-02,629,0
39919,2033,purchase,2026-05-02,629,3807
39920,2034,view,2026-01-26,124,0
39921,2034,view,2026-07-17,700,0
39922,2034,view,2026-04-06,920,0
39923,2034,view,2026-02-05,302,0
39924,2034,view,2026-02-07,12,0
39925,2034,view,2026-06-08,306,0
39926,2035,view,2026-02-19,897,0
39927,2035,view,2026-05-20,311,0
39928,2035,view,2026-06-17,877,0
39929,2035,click,2026-06-17,877,0
39930,2035,view,2026-03-14,850,0
39931,2035,click,2026-03-14,850,0
39932,2035,view,2026-05-17,549,0
39933,2035,view,2026-05-19,403,0
39934,2035,view,2026-02-19,759,0
39935,2035,view,2026-04-09,973,0
39936,2036,view,2026-05-28,260,0
39937,2036,view,2026-05-11,898,0
39938,2036,view,2026-03-17,546,0
39939,2036,view,2026-08-20,662,0
39940,2036,view,2026-08-19,265,0
39941,2036,click,2026-08-19,265,0
39942,2036,view,2026-08-23,828,0
39943,2037,view,2026-04-11,949,0
39944,2037,click,2026-04-11,949,0
39945,2037,view,2026-05-26,149,0
39946,2037,view,2026-03-29,777,0
39947,2037,view,2026-04-06,287,0
39948,2037,view,2026-05-12,395,0
39949,2037,view,2026-03-13,178,0
39950,2037,view,2026-04-13,679,0
39951,2037,view,2026-04-19,542,0
39952,2037,view,2026-04-28,181,0
39953,2037,view,2026-03-04,703,0
39954,2037,view,2026-03-19,789,0
39955,2037,view,2026-07-07,800,0
39956,2038,view,2026-02-09,969,0
39957,2038,view,2026-04-22,826,0
39958,2038,view,2026-03-03,370,0
39959,2038,view,2026-06-08,492,0
39960,2038,view,2026-04-13,517,0
39961,2038,click,2026-04-13,517,0
39962,2038,view,2026-02-07,28,0
39963,2038,view,2026-05-09,526,0
39964,2038,view,2026-06-25,662,0
39965,2038,view,2026-06-06,278,0
39966,2038,click,2026-06-06,278,0
39967,2038,view,2026-03-01,280,0
39968,2038,view,2026-03-29,456,0
39969,2038,view,2026-07-12,231,0
39970,2038,view,2026-03-15,609,0
39971,2038,click,2026-03-15,609,0
39972,2038,add_to_cart,2026-03-15,609,0
39973,2038,view,2026-06-05,86,0
39974,2038,click,2026-06-05,86,0
39975,2038,add_to_cart,2026-06-05,86,0
39976,2038,view,2026-06-24,82,0
39977,2038,view,2026-02-03,852,0
39978,2038,click,2026-02-03,852,0
39979,2038,view,2026-02-27,318,0
39980,2038,view,2026-03-18,804,0
39981,2039,view,2026-04-07,199,0
39982,2039,view,2026-02-11,319,0
39983,2039,view,2026-05-10,821,0
39984,2039,click,2026-05-10,821,0
39985,2039,view,2026-04-22,507,0
39986,2039,view,2025-12-31,72,0
39987,2039,click,2025-12-31,72,0
39988,2039,view,2026-05-17,108,0
39989,2039,click,2026-05-17,108,0
39990,2039,add_to_cart,2026-05-17,108,0
39991,2039,view,2026-05-27,281,0
39992,2039,click,2026-05-27,281,0
39993,2039,view,2025-12-30,390,0
39994,2039,click,2025-12-30,390,0
39995,2039,view,2026-01-21,36,0
39996,2039,click,2026-01-21,36,0
39997,2039,add_to_cart,2026-01-21,36,0
39998,2039,view,2026-03-15,272,0
39999,2039,click,2026-03-15,272,0
40000,2039,add_to_cart,2026-03-15,272,0
40001,2039,purchase,2026-03-15,272,1521
40002,2039,view,2026-05-23,484,0
40003,2039,click,2026-05-23,484,0
40004,2039,add_to_cart,2026-05-23,484,0
40005,2039,view,2026-01-12,205,0
40006,2039,click,2026-01-12,205,0
40007,2039,add_to_cart,2026-01-12,205,0
40008,2039,purchase,2026-01-12,205,1128
40009,2039,view,2026-02-23,856,0
40010,2039,view,2026-05-27,750,0
40011,2039,view,2026-03-23,368,0
40012,2039,view,2026-01-20,276,0
40013,2039,view,2026-01-10,605,0
40014,2039,click,2026-01-10,605,0
40015,2039,view,2026-05-08,128,0
40016,2039,click,2026-05-08,128,0
40017,2039,view,2026-02-27,43,0
40018,2040,view,2026-02-02,51,0
40019,2040,click,2026-02-02,51,0
40020,2040,view,2026-02-18,198,0
40021,2040,view,2026-01-25,251,0
40022,2040,click,2026-01-25,251,0
40023,2040,view,2026-03-27,89,0
40024,2040,view,2026-03-05,954,0
40025,2040,view,2026-01-29,487,0
40026,2040,view,2026-04-01,187,0
40027,2040,click,2026-04-01,187,0
40028,2040,view,2026-05-23,139,0
40029,2040,view,2026-04-23,167,0
40030,2040,view,2026-04-23,796,0
40031,2040,view,2026-05-10,300,0
40032,2040,view,2026-05-03,780,0
40033,2040,click,2026-05-03,780,0
40034,2040,add_to_cart,2026-05-03,780,0
40035,2040,purchase,2026-05-03,780,2258
40036,2040,view,2026-05-04,30,0
40037,2040,click,2026-05-04,30,0
40038,2040,view,2026-04-09,542,0
40039,2041,view,2025-12-26,731,0
40040,2041,view,2026-01-30,76,0
40041,2041,view,2026-04-12,371,0
40042,2041,view,2026-05-31,793,0
40043,2041,click,2026-05-31,793,0
40044,2041,add_to_cart,2026-05-31,793,0
40045,2041,purchase,2026-05-31,793,2969
40046,2041,view,2026-02-12,80,0
40047,2041,view,2026-04-22,282,0
40048,2041,view,2026-02-26,297,0
40049,2041,click,2026-02-26,297,0
40050,2041,view,2026-04-04,524,0
40051,2041,click,2026-04-04,524,0
40052,2041,view,2025-12-19,659,0
40053,2041,view,2026-03-15,237,0
40054,2041,view,2026-04-23,260,0
40055,2041,view,2026-01-13,353,0
40056,2041,view,2026-04-06,40,0
40057,2041,view,2026-01-16,341,0
40058,2041,view,2026-04-23,938,0
40059,2041,view,2026-03-09,247,0
40060,2041,view,2026-02-18,411,0
40061,2041,view,2026-06-11,477,0
40062,2041,view,2026-03-19,379,0
40063,2041,click,2026-03-19,379,0
40064,2041,add_to_cart,2026-03-19,379,0
40065,2041,purchase,2026-03-19,379,3854
40066,2042,view,2026-05-19,66,0
40067,2042,click,2026-05-19,66,0
40068,2042,view,2026-07-14,518,0
40069,2042,view,2026-03-29,787,0
40070,2042,view,2026-07-04,990,0
40071,2042,view,2026-07-21,863,0
40072,2042,click,2026-07-21,863,0
40073,2042,add_to_cart,2026-07-21,863,0
40074,2042,view,2026-04-01,746,0
40075,2042,click,2026-04-01,746,0
40076,2042,view,2026-05-30,555,0
40077,2042,click,2026-05-30,555,0
40078,2042,add_to_cart,2026-05-30,555,0
40079,2042,purchase,2026-05-30,555,2138
40080,2042,view,2026-07-06,704,0
40081,2042,view,2026-06-11,5,0
40082,2042,view,2026-04-14,998,0
40083,2042,view,2026-05-13,462,0
40084,2042,view,2026-02-04,698,0
40085,2042,view,2026-04-28,525,0
40086,2043,view,2026-05-10,699,0
40087,2043,click,2026-05-10,699,0
40088,2043,add_to_cart,2026-05-10,699,0
40089,2043,view,2026-05-18,3,0
40090,2043,click,2026-05-18,3,0
40091,2043,add_to_cart,2026-05-18,3,0
40092,2043,purchase,2026-05-18,3,4093
40093,2043,view,2026-03-06,12,0
40094,2043,view,2026-06-17,350,0
40095,2043,click,2026-06-17,350,0
40096,2043,add_to_cart,2026-06-17,350,0
40097,2043,view,2026-05-17,541,0
40098,2043,click,2026-05-17,541,0
40099,2043,add_to_cart,2026-05-17,541,0
40100,2043,view,2026-07-23,784,0
40101,2043,click,2026-07-23,784,0
40102,2043,view,2026-05-24,413,0
40103,2043,click,2026-05-24,413,0
40104,2043,add_to_cart,2026-05-24,413,0
40105,2043,purchase,2026-05-24,413,1432
40106,2043,view,2026-06-20,785,0
40107,2043,view,2026-05-01,600,0
40108,2043,click,2026-05-01,600,0
40109,2043,view,2026-04-03,402,0
40110,2043,click,2026-04-03,402,0
40111,2043,add_to_cart,2026-04-03,402,0
40112,2043,view,2026-05-13,410,0
40113,2043,view,2026-04-15,733,0
40114,2044,view,2026-04-11,633,0
40115,2044,view,2026-05-03,383,0
40116,2044,click,2026-05-03,383,0
40117,2044,view,2026-05-04,608,0
40118,2044,view,2026-07-17,41,0
40119,2044,view,2026-03-31,203,0
40120,2044,view,2026-05-07,65,0
40121,2044,view,2026-04-03,513,0
40122,2044,view,2026-01-26,594,0
40123,2045,view,2026-04-09,793,0
40124,2045,view,2026-07-10,26,0
40125,2045,view,2026-06-03,165,0
40126,2045,view,2026-03-03,781,0
40127,2045,view,2026-02-27,834,0
40128,2045,view,2026-02-19,607,0
40129,2045,click,2026-02-19,607,0
40130,2045,add_to_cart,2026-02-19,607,0
40131,2045,view,2026-01-25,483,0
40132,2045,view,2026-02-12,230,0
40133,2045,click,2026-02-12,230,0
40134,2045,add_to_cart,2026-02-12,230,0
40135,2045,purchase,2026-02-12,230,3677
40136,2045,view,2026-07-11,748,0
40137,2045,click,2026-07-11,748,0
40138,2045,view,2026-06-03,259,0
40139,2045,view,2026-04-10,766,0
40140,2045,view,2026-03-27,382,0
40141,2045,click,2026-03-27,382,0
40142,2045,add_to_cart,2026-03-27,382,0
40143,2045,view,2026-07-10,753,0
40144,2045,click,2026-07-10,753,0
40145,2045,view,2026-04-19,791,0
40146,2045,click,2026-04-19,791,0
40147,2045,add_to_cart,2026-04-19,791,0
40148,2045,purchase,2026-04-19,791,4968
40149,2045,view,2026-05-09,353,0
40150,2045,view,2026-05-29,46,0
40151,2045,click,2026-05-29,46,0
40152,2045,add_to_cart,2026-05-29,46,0
40153,2045,view,2026-03-04,623,0
40154,2045,click,2026-03-04,623,0
40155,2045,add_to_cart,2026-03-04,623,0
40156,2045,view,2026-04-22,843,0
40157,2045,click,2026-04-22,843,0
40158,2046,view,2026-07-27,754,0
40159,2046,click,2026-07-27,754,0
40160,2046,view,2026-07-22,169,0
40161,2046,view,2026-03-22,300,0
40162,2046,click,2026-03-22,300,0
40163,2046,add_to_cart,2026-03-22,300,0
40164,2046,view,2026-05-19,20,0
40165,2046,view,2026-04-13,241,0
40166,2046,view,2026-08-14,55,0
40167,2046,view,2026-06-21,650,0
40168,2046,view,2026-02-28,378,0
40169,2046,view,2026-05-12,868,0
40170,2046,click,2026-05-12,868,0
40171,2046,add_to_cart,2026-05-12,868,0
40172,2046,view,2026-04-06,76,0
40173,2046,view,2026-03-09,430,0
40174,2046,view,2026-08-15,120,0
40175,2046,view,2026-03-08,318,0
40176,2046,click,2026-03-08,318,0
40177,2046,view,2026-04-23,267,0
40178,2046,view,2026-04-16,231,0
40179,2046,view,2026-03-04,850,0
40180,2046,view,2026-02-18,531,0
40181,2047,view,2026-05-18,778,0
40182,2047,view,2026-08-29,749,0
40183,2047,view,2026-05-05,794,0
40184,2047,view,2026-03-21,503,0
40185,2047,view,2026-06-04,154,0
40186,2047,view,2026-07-12,354,0
40187,2047,click,2026-07-12,354,0
40188,2048,view,2026-03-27,215,0
40189,2048,click,2026-03-27,215,0
40190,2048,view,2026-03-19,613,0
40191,2048,view,2026-05-11,307,0
40192,2048,click,2026-05-11,307,0
40193,2048,add_to_cart,2026-05-11,307,0
40194,2048,view,2025-12-08,624,0
40195,2048,click,2025-12-08,624,0
40196,2048,view,2025-12-20,770,0
40197,2048,view,2025-11-26,396,0
40198,2048,view,2026-04-13,458,0
40199,2048,view,2025-12-12,857,0
40200,2048,click,2025-12-12,857,0
40201,2048,add_to_cart,2025-12-12,857,0
40202,2048,view,2026-02-05,98,0
40203,2048,click,2026-02-05,98,0
40204,2048,view,2026-02-06,873,0
40205,2048,view,2026-02-24,350,0
40206,2048,view,2026-01-30,630,0
40207,2048,view,2026-02-03,667,0
40208,2048,view,2026-02-06,703,0
40209,2048,view,2026-02-17,101,0
40210,2048,view,2026-02-19,593,0
40211,2048,view,2026-01-22,552,0
40212,2048,click,2026-01-22,552,0
40213,2048,view,2025-12-11,135,0
40214,2049,view,2026-02-24,722,0
40215,2049,view,2026-01-21,347,0
40216,2049,view,2025-12-18,147,0
40217,2049,view,2026-04-02,446,0
40218,2049,view,2025-11-30,852,0
40219,2049,view,2026-04-12,387,0
40220,2049,view,2026-03-09,286,0
40221,2049,view,2026-03-11,545,0
40222,2050,view,2026-01-22,769,0
40223,2050,view,2026-05-08,705,0
40224,2050,click,2026-05-08,705,0
40225,2050,view,2026-01-24,62,0
40226,2050,click,2026-01-24,62,0
40227,2050,add_to_cart,2026-01-24,62,0
40228,2050,view,2026-02-28,487,0
40229,2050,view,2026-04-19,706,0
40230,2050,click,2026-04-19,706,0
40231,2050,view,2026-05-07,691,0
40232,2050,view,2026-02-04,815,0
40233,2050,view,2026-02-23,643,0
40234,2050,view,2026-05-18,779,0
40235,2050,click,2026-05-18,779,0
40236,2050,add_to_cart,2026-05-18,779,0
40237,2051,view,2026-07-23,941,0
40238,2051,click,2026-07-23,941,0
40239,2051,add_to_cart,2026-07-23,941,0
40240,2051,view,2026-05-04,81,0
40241,2051,click,2026-05-04,81,0
40242,2051,add_to_cart,2026-05-04,81,0
40243,2051,purchase,2026-05-04,81,2235
40244,2051,view,2026-08-31,634,0
40245,2051,click,2026-08-31,634,0
40246,2051,view,2026-03-18,227,0
40247,2051,click,2026-03-18,227,0
40248,2051,view,2026-05-14,490,0
40249,2051,view,2026-04-28,306,0
40250,2051,view,2026-04-06,395,0
40251,2051,click,2026-04-06,395,0
40252,2051,add_to_cart,2026-04-06,395,0
40253,2051,view,2026-08-29,986,0
40254,2051,view,2026-08-02,537,0
40255,2051,view,2026-05-20,580,0
40256,2051,click,2026-05-20,580,0
40257,2051,add_to_cart,2026-05-20,580,0
40258,2051,view,2026-03-16,45,0
40259,2051,click,2026-03-16,45,0
40260,2051,view,2026-03-18,700,0
40261,2051,click,2026-03-18,700,0
40262,2051,add_to_cart,2026-03-18,700,0
40263,2051,purchase,2026-03-18,700,4316
40264,2051,view,2026-06-16,853,0
40265,2051,view,2026-04-25,818,0
40266,2051,view,2026-06-13,579,0
40267,2051,view,2026-04-25,755,0
40268,2051,view,2026-06-22,441,0
40269,2051,click,2026-06-22,441,0
40270,2051,add_to_cart,2026-06-22,441,0
40271,2051,view,2026-07-06,568,0
40272,2051,click,2026-07-06,568,0
40273,2051,view,2026-04-22,923,0
40274,2051,click,2026-04-22,923,0
40275,2051,view,2026-06-16,321,0
40276,2052,view,2026-07-30,37,0
40277,2052,view,2026-08-16,395,0
40278,2052,view,2026-08-20,198,0
40279,2052,click,2026-08-20,198,0
40280,2052,view,2026-07-21,330,0
40281,2052,view,2026-06-30,804,0
40282,2052,view,2026-04-04,46,0
40283,2052,view,2026-05-10,829,0
40284,2052,view,2026-04-17,894,0
40285,2052,click,2026-04-17,894,0
40286,2052,add_to_cart,2026-04-17,894,0
40287,2052,view,2026-06-29,407,0
40288,2052,view,2026-09-01,390,0
40289,2052,view,2026-09-04,57,0
40290,2052,view,2026-08-06,496,0
40291,2052,click,2026-08-06,496,0
40292,2052,view,2026-06-01,795,0
40293,2052,view,2026-09-07,213,0
40294,2052,view,2026-06-22,158,0
40295,2052,click,2026-06-22,158,0
40296,2052,add_to_cart,2026-06-22,158,0
40297,2052,purchase,2026-06-22,158,2781
40298,2052,view,2026-08-26,406,0
40299,2052,view,2026-09-03,23,0
40300,2052,click,2026-09-03,23,0
40301,2052,view,2026-04-25,706,0
40302,2052,view,2026-04-21,410,0
40303,2053,view,2026-07-16,181,0
40304,2053,view,2026-04-11,58,0
40305,2053,view,2026-07-17,317,0
40306,2053,view,2026-07-01,702,0
40307,2053,view,2026-06-01,191,0
40308,2053,click,2026-06-01,191,0
40309,2053,add_to_cart,2026-06-01,191,0
40310,2053,view,2026-05-23,168,0
40311,2053,view,2026-07-21,1,0
40312,2053,click,2026-07-21,1,0
40313,2053,view,2026-07-29,681,0
40314,2053,view,2026-03-16,756,0
40315,2053,view,2026-06-22,490,0
40316,2053,view,2026-05-25,499,0
40317,2053,view,2026-06-03,16,0
40318,2053,view,2026-07-31,489,0
40319,2053,click,2026-07-31,489,0
40320,2053,add_to_cart,2026-07-31,489,0
40321,2053,view,2026-06-28,833,0
40322,2053,view,2026-03-24,148,0
40323,2053,click,2026-03-24,148,0
40324,2053,view,2026-07-14,776,0
40325,2053,view,2026-07-21,69,0
40326,2053,view,2026-08-12,61,0
40327,2053,view,2026-05-18,245,0
40328,2053,view,2026-04-02,975,0
40329,2054,view,2026-06-28,840,0
40330,2054,view,2026-07-22,311,0
40331,2054,view,2026-05-23,832,0
40332,2054,click,2026-05-23,832,0
40333,2054,add_to_cart,2026-05-23,832,0
40334,2054,purchase,2026-05-23,832,4595
40335,2054,view,2026-06-02,750,0
40336,2054,click,2026-06-02,750,0
40337,2054,add_to_cart,2026-06-02,750,0
40338,2054,purchase,2026-06-02,750,2968
40339,2054,view,2026-06-16,441,0
40340,2054,click,2026-06-16,441,0
40341,2054,view,2026-08-05,478,0
40342,2054,view,2026-07-29,243,0
40343,2054,view,2026-04-07,505,0
40344,2054,click,2026-04-07,505,0
40345,2054,view,2026-07-26,538,0
40346,2054,view,2026-07-30,784,0
40347,2054,view,2026-06-20,203,0
40348,2054,click,2026-06-20,203,0
40349,2054,view,2026-08-17,477,0
40350,2054,view,2026-07-26,59,0
40351,2054,click,2026-07-26,59,0
40352,2054,add_to_cart,2026-07-26,59,0
40353,2054,view,2026-07-08,223,0
40354,2054,view,2026-09-05,322,0
40355,2055,view,2026-02-16,302,0
40356,2055,view,2026-03-26,760,0
40357,2055,view,2026-04-14,948,0
40358,2055,view,2026-04-14,990,0
40359,2055,view,2026-01-02,726,0
40360,2055,view,2026-02-22,782,0
40361,2055,click,2026-02-22,782,0
40362,2055,add_to_cart,2026-02-22,782,0
40363,2055,purchase,2026-02-22,782,917
40364,2055,view,2025-11-20,560,0
40365,2055,view,2026-03-26,119,0
40366,2055,view,2026-02-07,191,0
40367,2055,view,2026-03-09,462,0
40368,2055,click,2026-03-09,462,0
40369,2055,add_to_cart,2026-03-09,462,0
40370,2055,view,2025-12-04,185,0
40371,2055,click,2025-12-04,185,0
40372,2055,add_to_cart,2025-12-04,185,0
40373,2055,purchase,2025-12-04,185,3591
40374,2055,view,2026-03-26,390,0
40375,2055,click,2026-03-26,390,0
40376,2055,view,2026-02-15,171,0
40377,2055,view,2025-11-15,465,0
40378,2055,view,2025-11-15,576,0
40379,2056,view,2026-05-12,262,0
40380,2056,click,2026-05-12,262,0
40381,2056,add_to_cart,2026-05-12,262,0
40382,2056,purchase,2026-05-12,262,3653
40383,2056,view,2026-04-19,725,0
40384,2056,view,2026-06-20,363,0
40385,2056,click,2026-06-20,363,0
40386,2056,view,2026-01-16,887,0
40387,2056,click,2026-01-16,887,0
40388,2056,add_to_cart,2026-01-16,887,0
40389,2056,view,2026-04-30,163,0
40390,2056,view,2026-02-26,893,0
40391,2056,view,2026-01-24,61,0
40392,2056,click,2026-01-24,61,0
40393,2056,add_to_cart,2026-01-24,61,0
40394,2056,view,2026-03-08,195,0
40395,2056,view,2026-03-07,610,0
40396,2056,click,2026-03-07,610,0
40397,2057,view,2026-03-08,334,0
40398,2057,view,2025-12-01,970,0
40399,2057,view,2026-04-22,604,0
